,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_kmeans
S524V,-0.8062435363063503,-0.7269011348507197,-0.7505345791312327,-0.7696190822847773,-0.7891894580818399,-0.8061212837270851,-0.8095240488225194,-0.8040540072470801,-0.8119280839939207,-0.8200538227699783,-0.8219250965184492,-0.8151070723207816,-0.8261585348630446,-0.8370409080751758,-0.8438370204119049,2
S525V,-0.7245435632516529,-0.7405071042147774,-0.6466127409709506,-0.680035788797944,-0.7064161420247235,-0.7296387836511855,-0.7439628610412332,-0.7596021719711002,-0.7828386792986776,-0.7841255263499518,-0.7734283587915817,-0.7741761244887511,-0.7804100689290174,-0.7853413619466718,-0.7840012297741167,2
S526V,-0.671020592789176,-0.6702465250259413,-0.6973833912548152,-0.7174789724358921,-0.7372641391129883,-0.7565331699116516,-0.7652873798556112,-0.7672724657855986,-0.7715887707715628,-0.7713757491829785,-0.7780564023803715,-0.7799171888193663,-0.7740897329592651,-0.7769085991265386,-0.7798546748524315,2
S527V,-0.796315198503755,-0.7111602400270315,-0.7289883944800978,-0.7509496390406586,-0.7677828517248311,-0.7805064139263893,-0.7922583668158348,-0.8070727480090372,-0.8232673066715134,-0.8306571195174932,-0.8196002309342866,-0.8078831325658944,-0.8117061793670483,-0.8174195720428445,-0.8166017625729578,2
S537V,-0.8170872595262075,-0.8302127959470633,-0.8171078298157926,-0.7715491056995294,-0.8004481774447618,-0.8322545186283912,-0.8530019135114415,-0.8624396688511042,-0.8781029879878233,-0.8873986079458114,-0.8866341354373728,-0.8924884636592136,-0.9157485259265064,-0.8988744050720361,-0.8840089187894771,2
S539V,-0.7769382056982544,-0.7752893539924163,-0.6835028606141126,-0.7130836792457481,-0.7333804625132246,-0.7299635104467012,-0.7204981377346317,-0.6889958764192543,-0.7241773664294344,-0.7347334272824195,-0.7392277485375276,-0.7428904068732118,-0.7568186731922326,-0.7715257069080782,-0.7780950304551147,2
S541V,-0.7848338197075673,-0.689783815132941,-0.7117738218991456,-0.7352205243907408,-0.7253930762500298,-0.7210244735166969,-0.6901924153311132,-0.7299883297622647,-0.7580688264711137,-0.7661627647751742,-0.7611133645915253,-0.7619717514428219,-0.7678959152365005,-0.7761717988748484,-0.7829645704582534,2
S543V,-0.7573107247874449,-0.8097186091705113,-0.7940274403455773,-0.7053273041707551,-0.725489122628582,-0.7385632204327677,-0.7447669536986892,-0.7594648504314427,-0.7693261956978941,-0.7688769241535985,-0.7059851279494748,-0.7200052392509532,-0.734389912179785,-0.7483639245863425,-0.7610987602882621,2
S544V,-0.7787827687098903,-0.7776275476428494,-0.6894948850794368,-0.6948665691584541,-0.6857451886405886,-0.6907446199184233,-0.7043954712339612,-0.7158382772880608,-0.7425205636481795,-0.7463227807829135,-0.7390816641521963,-0.7511354271647508,-0.7635186263928603,-0.7759531452968251,-0.7904630484892612,2
S547V,-0.7822053799436626,-0.6888216723325631,-0.7114098601376998,-0.7312959231482815,-0.7402385519368513,-0.7499146966186333,-0.7632990335740797,-0.778811350977159,-0.795314919117493,-0.8001248097320294,-0.7963810706891428,-0.7931419227225918,-0.7942466490463087,-0.7964001525413951,-0.797921059780131,2
S548V,-0.6948208892819617,-0.6948043679178044,-0.723729591763203,-0.7460661196497624,-0.7668319007027196,-0.7877277397705654,-0.79041291760722,-0.7911955155701053,-0.8075385257511449,-0.8109873314630237,-0.8066911699350773,-0.8001462262744188,-0.8004400098718193,-0.8017452096978042,-0.8002505821806728,2
S552V,-0.7761620243726787,-0.6915252397050997,-0.7094526646271448,-0.7352176929112686,-0.7625020915090239,-0.7256972235766429,-0.6765586896317086,-0.6853946755872701,-0.731783605866634,-0.7490559085144008,-0.7597987637537538,-0.7732451349913405,-0.7910789519582595,-0.7955165119004777,-0.7971915464588446,2
S561V,-0.7677537671808833,-0.7456072020956066,-0.732295474466225,-0.6503972029160174,-0.6735174982223944,-0.6973562435540247,-0.7293135648610614,-0.7495473769593985,-0.7657368371107465,-0.7750509228407481,-0.7751737519872053,-0.7764831883597436,-0.7812069048662889,-0.7867690558424509,-0.790470464735582,2
S563V,-0.6649422155878466,-0.6949202027602216,-0.6749771297241448,-0.7045639739388118,-0.7255192532655931,-0.7415206337496937,-0.7530481529792427,-0.768959706853518,-0.789822010721117,-0.7989706388179458,-0.7993183011538681,-0.7972119086938176,-0.8022663615981706,-0.8048878221163327,-0.8029433437762813,2
S564V,-0.7684696282179102,-0.7977410621985699,-0.7779865241591736,-0.6959241601718835,-0.7240777260486335,-0.7474646060345624,-0.7613259180852041,-0.7742710531053905,-0.795109967196134,-0.8010003055974182,-0.7962921018342501,-0.7915306589131985,-0.7924665312131713,-0.7940441633199273,-0.7940957250460697,2
S566V,-0.7783610969308611,-0.7705177008948731,-0.684217258637095,-0.7136143873256702,-0.7353803792344967,-0.7473161784582238,-0.7400662270640523,-0.7510244187915691,-0.7798999953697092,-0.7984778099654506,-0.7918333604115069,-0.7751145237651137,-0.7833725563071243,-0.7879098459407824,-0.7807985082412943,2
S567V,-0.7668778069937939,-0.7596775813408712,-0.6741751858581105,-0.7036650332407659,-0.7321846023100573,-0.7590260694091857,-0.7822433523923555,-0.800798603934164,-0.8138433124535863,-0.811520693040122,-0.8022831268932256,-0.7967052822960012,-0.7953340750283429,-0.7975835719409841,-0.7997818623993709,2
S568V,-0.6161335041493751,-0.6165933735671708,-0.6557098080229984,-0.6976629349146173,-0.7339467337690156,-0.7624541084012326,-0.6556984349350012,-0.6515298049222562,-0.7344350038839769,-0.7840256066315547,-0.8237852758213015,-0.8543318074486823,-0.7813945110912095,-0.7736596534948144,-0.7844346157952217,2
S572V,-0.7466661519079043,-0.7615729180473223,-0.6795867760258392,-0.7112078101166771,-0.6818208863389439,-0.6540930332931882,-0.6392083800729614,-0.664289283618591,-0.6911219008709921,-0.7159180156483562,-0.720036301642734,-0.7277278432310395,-0.7071865624143658,-0.7313268804820336,-0.7494997228658137,2
S588V,-0.7974146184623688,-0.7448955308575441,-0.7707544448491508,-0.7951479985380252,-0.8095363725808219,-0.8257375370995546,-0.834100953804255,-0.8478222841004974,-0.8702829023092412,-0.8830402276327972,-0.8928636302428048,-0.8972415615653186,-0.9046617071848115,-0.9141982480410942,-0.9329501864752842,2
S590V,-0.7842044222055151,-0.7796148391345264,-0.7684454085238903,-0.6870974811142649,-0.718326889727973,-0.7422949187162906,-0.7552367977511562,-0.7681495151148526,-0.7893376306936479,-0.7976024820940031,-0.7930486548962864,-0.794873053948537,-0.7968822576411518,-0.7959923283533635,-0.79893779963623,2
S596V,-0.7623494948565623,-0.6668592260889243,-0.6846361039181745,-0.7023423011724876,-0.7171826376819649,-0.713296919826697,-0.6981247739271336,-0.6499116744219298,-0.6851911870869367,-0.7039150227264206,-0.7242122017586587,-0.7454094615404969,-0.7696668220930857,-0.7781708161383503,-0.780983151993146,2
S602V,-0.6387234848661759,-0.6438954533185152,-0.6430885708667775,-0.6855386326743456,-0.7142641207092407,-0.7326515969878606,-0.7460328117829584,-0.767403904920121,-0.7671378663125747,-0.765434331490142,-0.7157632872987265,-0.7357368227608392,-0.755608302256246,-0.7632873118007056,-0.7705809914856749,2
S603V,-0.7808447371284789,-0.6905577453711882,-0.7162190692828445,-0.7406538918814807,-0.7610790616666634,-0.7830828556294354,-0.7910503856539898,-0.796835208420282,-0.8083871945178103,-0.8097830595152882,-0.8040765302816949,-0.8041900384392698,-0.8100087823248678,-0.8122053170203115,-0.8112616893345858,2
S610V,-0.757223159291772,-0.6509112691877927,-0.6699910544674961,-0.6926806327764533,-0.7101601192199946,-0.7232979020321191,-0.7410060002445465,-0.7546762083520975,-0.7691986865652464,-0.7760240852766377,-0.7744370363969524,-0.7628726592762549,-0.7608152759476573,-0.7496667887493578,-0.67179705111783,2
S612V,-0.7536710743903123,-0.6644809455131777,-0.6864000158336743,-0.7203552267499351,-0.7386827299026202,-0.7483528547923344,-0.7564623180560118,-0.7608827000841779,-0.7784490651595345,-0.777576826152397,-0.7713260906679034,-0.7715286289685612,-0.7764931356083729,-0.7842487151752013,-0.7926314280825727,2
S618V,-0.7651191955760414,-0.6837021681299073,-0.561551453827158,-0.521464340153095,-0.5779991084256553,-0.6162504673919944,-0.6793095015226234,-0.6939365098307039,-0.7278170631712152,-0.7786891042268753,-0.82174091058338,-0.8515653364621258,-0.8703718927335573,-0.8987688028886582,-0.9217911460359398,2
S624V,-0.6134739992206979,-0.6291679337684543,-0.655946131578268,-0.6214695998858726,-0.6636206550090451,-0.7023917368882904,-0.7304699332502592,-0.7531295236608816,-0.7722068747691232,-0.7743928737975542,-0.7720044151864383,-0.7708458129306335,-0.7733700037458153,-0.7747225822886765,-0.7763845112300997,2
S628V,-0.7689676678564368,-0.6849053325847702,-0.7028263828069259,-0.7203405345712648,-0.7355666042847391,-0.7364739760958023,-0.7300425874150789,-0.7373390735530242,-0.7516777561910636,-0.7535762519163699,-0.7482190338497389,-0.7552287676523884,-0.7614314380770973,-0.7728059520987915,-0.7734613730284837,2
S636V,-0.7752829548157584,-0.7076760293081756,-0.7354353171472385,-0.7547004983567646,-0.7693143107884141,-0.7962844987502672,-0.8079827217658797,-0.8218536849047566,-0.8368816182507173,-0.8371578536671093,-0.831594578144476,-0.8232437958670887,-0.8233248221692121,-0.8259475429341889,-0.821908368867031,2
S648V,-0.7573918156153175,-0.6428015034095266,-0.6660649980716697,-0.6968249646889005,-0.7188182042426998,-0.7301245947378177,-0.7280838821305995,-0.7413623677267078,-0.7488659109537721,-0.7449212256605307,-0.683395582667423,-0.7061228106937643,-0.7255921516554815,-0.7439608325462836,-0.7570922023548697,2
S673V,-0.7778407020770983,-0.7776577663126626,-0.6909601725408213,-0.716793159626542,-0.7349121009348205,-0.7445367824844829,-0.7645006721805828,-0.7864824567139799,-0.8009080628628161,-0.8088697205909896,-0.8083949789235574,-0.8051441755534822,-0.8102957261820407,-0.8124703483156159,-0.81208383165621,2
S675V,-0.7865887539718858,-0.7869819385093407,-0.7178205566470972,-0.7417859189571482,-0.7551529816917164,-0.7713320540277593,-0.7937075086865056,-0.8119523411477375,-0.8218589473350849,-0.8209023585321369,-0.8109290681821407,-0.7988812035000049,-0.8002265803639106,-0.8065165504864796,-0.8071836951249851,2
S684V,-0.7932415426099445,-0.7859105321514486,-0.7720667962091261,-0.7059751816023758,-0.7395250989309434,-0.7297277806873519,-0.7231514624958372,-0.7151344089518138,-0.7492937005556708,-0.767114614694182,-0.7712444630343617,-0.7833584412611643,-0.8020087545332893,-0.7866698573287212,-0.7608092116589737,2
S686V,-0.6450021447954641,-0.6569013083278585,-0.6682916514132772,-0.6942900265016837,-0.6195707642253625,-0.6530300552302235,-0.6798934283095307,-0.704385465820003,-0.7236370879287968,-0.7301468228723922,-0.7401145318187715,-0.7570415394149835,-0.7563893250973546,-0.7597113615194406,-0.7731392397266807,2
S687V,-0.7729555188701058,-0.7704772107608072,-0.7801355131456722,-0.768931648729985,-0.6821451283156397,-0.7096750974458134,-0.7232222414529669,-0.751763833997055,-0.779147785735065,-0.7789499110600319,-0.7732477234177261,-0.7761682537823105,-0.781618487811931,-0.7791552504615166,-0.7787000918709039,2
S694V,-0.7907213554982707,-0.7921142199009114,-0.7216183387964277,-0.7391608462223339,-0.7475272896486216,-0.7621426997148897,-0.7781668147646885,-0.7943317406753401,-0.8110112417919483,-0.8159728875391979,-0.8055323317502128,-0.8020489041800751,-0.807199970714998,-0.8103914625045443,-0.8121037303102351,2
S699V,-0.7716290066659532,-0.7683924311712588,-0.6978629153659696,-0.7354158103306803,-0.7749528276053909,-0.8066773875702833,-0.8308656528524767,-0.8380356574162857,-0.8447038638186426,-0.8364240205878093,-0.8261253394322536,-0.8116883713103015,-0.8065464931924584,-0.7948594850470702,-0.7806317188579488,2
S700V,-0.7843408916382618,-0.7050997832838423,-0.7311676864825813,-0.7538846460202024,-0.7690544917124797,-0.7858248968712127,-0.7948150699095945,-0.7963209239051913,-0.8073068734900379,-0.8145779828728137,-0.8008020156230126,-0.7922455457495058,-0.7960831128192281,-0.8052721154589597,-0.8084707255176964,2
S701V,-0.7718593198650823,-0.692605034339461,-0.7202485663530124,-0.7508042821185574,-0.761924948704186,-0.7764661372578406,-0.7998521583920376,-0.8193779233121736,-0.8239681973467916,-0.8155920959140335,-0.8037215640045872,-0.7942874136168702,-0.7934277118042046,-0.7941016911513176,-0.7900702736424757,2
S713V,-0.7896234827681478,-0.7881258330282991,-0.7866438847958837,-0.7101617189363227,-0.7365106221787503,-0.7558386821405858,-0.7709049992243535,-0.7871138475111892,-0.8016120950218583,-0.8006888956342633,-0.7944265600538452,-0.7883625801208124,-0.7931685687796314,-0.796164537841475,-0.7976755991534892,2
S714V,-0.7548826291134834,-0.767012351651294,-0.7964809984237745,-0.782736002862996,-0.7135738989987239,-0.743155675533784,-0.7680317570789351,-0.7827000614975101,-0.8046119513094145,-0.8063855117725612,-0.788148461551928,-0.7810225575321377,-0.7778023421188153,-0.7751080689030461,-0.7770794623681948,2
S715V,-0.7148109549365342,-0.7156996662650023,-0.6223545096322423,-0.6548321383124233,-0.6715745673199418,-0.6869932124523366,-0.6978453626769534,-0.7041434725815814,-0.7227367593208155,-0.739871550920268,-0.7540934303149562,-0.7654303736151316,-0.7746712838892349,-0.7833241040786191,-0.7890909041595928,2
S718V,-0.7246673766901506,-0.6381851208671763,-0.663400773404073,-0.6897336510132793,-0.7032917783713784,-0.7224859060327806,-0.741679336709937,-0.7718173020688514,-0.768364585423875,-0.7660158385199909,-0.7124268998487481,-0.7250018144987324,-0.7486687901838113,-0.762638108286384,-0.766631075126581,2
S722V,-0.6682290600846001,-0.591162370266686,-0.6344926485370032,-0.6621929918551482,-0.6807783607915108,-0.7285463765943795,-0.7482478428166837,-0.773036342744054,-0.7952182711703402,-0.789110590920888,-0.7696049736085573,-0.775118346644922,-0.788452015518083,-0.7938142716274498,-0.7876156774367356,2
S728V,-0.8012989771039446,-0.7998886411223796,-0.7097084966199425,-0.7307017731817673,-0.7469468581965669,-0.7553330206421639,-0.7669219100006717,-0.7666980039492487,-0.7797866459412256,-0.7812908114979523,-0.7726230567283822,-0.7811013044980559,-0.7902005045133856,-0.7824394620686571,-0.782065054864299,2
S729V,-0.7420042395411139,-0.7165180606857942,-0.6052721936604745,-0.5925247111524883,-0.6065016136567798,-0.6492726317984896,-0.6665817676754545,-0.6732782577425864,-0.7066117362711393,-0.6676630377019455,-0.623966218011309,-0.6029719604536651,-0.6534559871843341,-0.6772210385989368,-0.6877944820781929,2
S736V,-0.797165618403786,-0.7283431266966917,-0.7539731410835337,-0.7698024351909818,-0.7822896914447051,-0.7962998708655293,-0.7933802283854812,-0.8034908050042074,-0.8264736102144437,-0.836452463405679,-0.8430006826076215,-0.8286200043405629,-0.8238402987317126,-0.8325368424685655,-0.8486430428329076,2
S741V,-0.7966827209222886,-0.7613156838823988,-0.7580701570814056,-0.7662305606927869,-0.7073475031078396,-0.7368074743471136,-0.7620352202599343,-0.783425709673393,-0.7726519370094764,-0.7744209345554092,-0.7464469225824677,-0.748979855365591,-0.7615713801346107,-0.7750223810404175,-0.7839403032064887,2
S745V,-0.7651242886572922,-0.6707986669263342,-0.6951936104798826,-0.718553321820993,-0.7273099276943145,-0.7358371659620044,-0.743586922320441,-0.7537039801134289,-0.7716553640597823,-0.7727157318441843,-0.7645348935871078,-0.7638839060440775,-0.76526079357692,-0.7637012575167715,-0.7630866522335604,2
S746V,-0.7819337424172429,-0.689498099878507,-0.7068238449828611,-0.730516915581825,-0.7563244744204062,-0.7689038162619647,-0.7726985034185438,-0.7885401206254337,-0.8049171933399791,-0.8068275276861937,-0.8078238435635731,-0.8040023835464591,-0.8044928375650638,-0.8057345036633902,-0.8082660668660853,2
S748V,-0.7701500538849005,-0.7082750238800337,-0.7275419638618468,-0.750025040056603,-0.7714690573759059,-0.8063505998030939,-0.8255916316920044,-0.8379403049117427,-0.8410387363992555,-0.8274121240040957,-0.8113537460116802,-0.8281777411118161,-0.8474473285618378,-0.8505174459025476,-0.8404839608498541,2
S751V,-0.783914229051631,-0.7622536363231585,-0.7295169749244987,-0.6695591068016271,-0.7205637135701539,-0.7654642135098989,-0.7881239700727942,-0.8032607711338883,-0.8009125629217252,-0.8021008415795181,-0.8205282155276092,-0.8239407502643898,-0.8274750961296029,-0.8230378431611081,-0.8077629943497664,2
S753V,-0.8021343253417258,-0.8074504941206927,-0.7914784797201929,-0.7835324220040633,-0.7282390694147696,-0.7611224757999291,-0.7874541990772738,-0.8017856078877701,-0.8094883247712517,-0.8087456310677206,-0.8154965754675214,-0.8354182248593239,-0.8393462054179915,-0.8517331036252023,-0.8649167871667112,2
S758V,-0.781594865456714,-0.786014880133908,-0.7511264287476622,-0.788859765179821,-0.7901322702185789,-0.803265714723199,-0.814464460552462,-0.8049320691684445,-0.8197655973459835,-0.820541638749069,-0.8122396036898601,-0.8103564851143295,-0.8103306618001573,-0.8117958978151557,-0.8128663876662984,2
S760V,-0.7282439131367315,-0.7341423563763767,-0.6407683513500138,-0.6856907852346542,-0.7023461276174896,-0.7195455717674659,-0.7384963810703634,-0.7533257452040765,-0.7766558169522402,-0.7856061246707786,-0.7857424379878742,-0.7928128894996572,-0.8140477406494178,-0.8173308803139401,-0.8196938779174202,2
S764V,-0.7995923519951776,-0.72574261514714,-0.7477364120854564,-0.7683631189943189,-0.7778609368899286,-0.7899720549195239,-0.8032044090568061,-0.8074819225948914,-0.8172892114153243,-0.8256260465048127,-0.8246098018665363,-0.810475442138362,-0.808380471067526,-0.8137110420711544,-0.8182632300513097,2
S767V,-0.7731797567264171,-0.6866441007105922,-0.711039804355616,-0.7402516638575682,-0.7575375522656782,-0.7264699331547742,-0.7227484159129514,-0.6991627774066447,-0.7408395526656569,-0.7668904849821185,-0.7510728252433196,-0.7558169237993408,-0.7741893065136686,-0.788143422563679,-0.7943504709228386,2
S773V,-0.746175854757121,-0.6948788125626004,-0.736617947968772,-0.7655128102395576,-0.7840292117127364,-0.8046547274116728,-0.831894299438018,-0.8307839270040842,-0.8471862689761549,-0.8442757140875212,-0.833170870472455,-0.8350186393586391,-0.805421408074918,-0.7926570421904341,-0.798837895985924,2
S774V,-0.7466744388371434,-0.7458548807691693,-0.7863513187301538,-0.7733002605227264,-0.6648674280625804,-0.6686286721616256,-0.6610372275605719,-0.6041191165793518,-0.6376051106582628,-0.6768067995116362,-0.7054406512836782,-0.7229288701552454,-0.7323210288016146,-0.744928173115577,-0.7538133573598071,2
S775V,-0.771639828787235,-0.6986099496741573,-0.7278086958385823,-0.7547687272231953,-0.7793508560332987,-0.799342855868332,-0.8117714444914603,-0.8234354676677853,-0.8428561202871188,-0.8558545403441044,-0.8667791045649758,-0.8592622644510315,-0.8552482210730932,-0.843937358935221,-0.831707196508712,2
S783V,-0.7517677336320334,-0.7513513774975176,-0.6527420539038737,-0.6853241653217798,-0.7172484430123229,-0.7490177994160735,-0.7621923117262127,-0.7810835695343764,-0.8011571618387983,-0.7990502620571474,-0.7965558708270319,-0.7890147276507589,-0.7938909800526668,-0.8028438169297769,-0.7991661430724146,2
S803V,-0.7707266119196294,-0.8145172251020092,-0.7975002091799199,-0.7081228883835393,-0.7295095296058338,-0.7482472296632895,-0.7644702509786321,-0.7788449133862883,-0.7934262558007867,-0.7946103856409472,-0.7921046997569293,-0.7906741651934668,-0.7949558951234574,-0.7954304987965868,-0.7933939986809441,2
S810V,-0.7040996587240557,-0.6091612838781596,-0.6402233153208844,-0.6747039207397717,-0.7192040590578018,-0.7553448459380164,-0.7803454362530552,-0.7984831241052449,-0.8210600244773902,-0.837867014980207,-0.8461068096099107,-0.8458994402584264,-0.8493179323368076,-0.854335973544512,-0.8478797490732624,2
S814V,-0.744989667132995,-0.6467262888162033,-0.6695958526293649,-0.6978710630890551,-0.7241423166872705,-0.7479367115067144,-0.7537498143412531,-0.7580263935938683,-0.7779425691663067,-0.7810219042978112,-0.771227838875831,-0.7716640497409556,-0.771690258047019,-0.7720282280487512,-0.7755643576584326,2
S815V,-0.7589014740235482,-0.6884625109037212,-0.6753947754147557,-0.6759326333108219,-0.6764762144560679,-0.7108407050800756,-0.7315048560484791,-0.7523773319145749,-0.7628473899249044,-0.7645531175058294,-0.7719909582994204,-0.7801503240241271,-0.7863415633170554,-0.79275853210962,-0.7952364086678811,2
S826V,-0.6126682032101332,-0.6060260567205642,-0.5470308610659934,-0.612402787328266,-0.6543349630600123,-0.6854349516590782,-0.6876698876820597,-0.704834171244815,-0.7400989453606859,-0.7761638825507111,-0.7913151399515597,-0.8199692024882282,-0.8245044339715036,-0.7986392530771406,-0.8080396886444523,2
